id;zip;city;state
9639;88802;criciuma;SC
9640;88803;criciuma;SC
9641;88804;criciuma;SC
9642;88809;criciuma;SC
9643;88810;criciuma;SC
9644;88811;criciuma;SC
9645;88813;criciuma;SC
9646;88815;criciuma;SC
9647;88816;criciuma;SC
9648;88817;criciuma;SC
9649;88818;criciuma;SC
9650;88819;criciuma;SC
9651;88820;icara;SC
9652;88828;balneario rincao;SC
9653;88830;morro da fumaca;SC
9654;88840;urussanga;SC
9655;88845;cocal do sul;SC
9656;88850;forquilhinha;SC
9657;88860;sideropolis;SC
9658;88868;nossa senhora de caravaggio;SC
9659;88870;orleans;SC
9660;88880;lauro muller;SC
9661;88900;ararangua;SC
9662;88901;ararangua;SC
9663;88905;ararangua;SC
9664;88906;ararangua;SC
9665;88915;maracana;SC
9666;88920;meleiro;SC
9667;88930;turvo;SC
9668;88940;timbe do sul;SC
9669;88950;jacinto machado;SC
9670;88960;sombrio;SC
9671;88980;passo de torres;SC
9672;89010;blumenau;SC
9673;89012;blumenau;SC
9674;89015;blumenau;SC
9675;89022;blumenau;SC
9676;89023;blumenau;SC
9677;89027;blumenau;SC
9678;89030;blumenau;SC
9679;89031;blumenau;SC
9680;89032;blumenau;SC
9681;89035;blumenau;SC
9682;89036;blumenau;SC
9683;89037;blumenau;SC
9684;89040;blumenau;SC
9685;89041;blumenau;SC
9686;89045;blumenau;SC
9687;89046;blumenau;SC
9688;89050;blumenau;SC
9689;89057;blumenau;SC
9690;89058;blumenau;SC
9691;89063;blumenau;SC
9692;89065;blumenau;SC
9693;89066;blumenau;SC
9694;89068;blumenau;SC
9695;89069;blumenau;SC
9696;89070;blumenau;SC
9697;89074;blumenau;SC
9698;89075;blumenau;SC
9699;89080;indaial;SC
9700;89082;indaial;SC
9701;89084;indaial;SC
9702;89107;pomerode;SC
9703;89108;massaranduba;SC
9704;89110;gaspar;SC
9705;89111;gaspar;SC
9706;89114;gaspar;SC
9707;89115;gaspar;SC
9708;89116;gaspar;SC
9709;89117;gaspar;SC
9710;89120;timbo;SC
9711;89124;benedito novo;SC
9712;89128;luiz alves;SC
9713;89130;indaial;SC
9714;89135;apiuna;SC
9715;89136;rodeio;SC
9716;89138;ascurra;SC
9717;89140;ibirama;SC
9718;89150;presidente getulio;SC
9719;89157;witmarsum;SC
9720;89160;rio do sul;SC
9721;89162;rio do sul;SC
9722;89163;rio do sul;SC
9723;89164;rio do sul;SC
9724;89165;rio do sul;SC
9725;89167;rio do sul;SC
9726;89170;laurentino;SC
9727;89172;pouso redondo;SC
9728;89176;trombudo central;SC
9729;89180;rio do oeste;SC
9730;89182;lontras;SC
9731;89184;presidente nereu;SC
9732;89186;aurora;SC
9733;89190;taio;SC
9734;89198;rio do campo;SC
9735;89201;joinville;SC
9736;89202;joinville;SC
9737;89203;joinville;SC
9738;89204;joinville;SC
9739;89205;joinville;SC
9740;89206;joinville;SC
9741;89207;joinville;SC
9742;89208;joinville;SC
9743;89210;joinville;SC
9744;89212;joinville;SC
9745;89213;joinville;SC
9746;89214;joinville;SC
9747;89215;joinville;SC
9748;89216;joinville;SC
9749;89217;joinville;SC
9750;89218;joinville;SC
9751;89219;joinville;SC
9752;89220;joinville;SC
9753;89221;joinville;SC
9754;89222;joinville;SC
9755;89224;joinville;SC
9756;89225;joinville;SC
9757;89226;joinville;SC
9758;89227;joinville;SC
9759;89228;joinville;SC
9760;89229;joinville;SC
9761;89230;joinville;SC
9762;89232;joinville;SC
9763;89233;joinville;SC
9764;89234;joinville;SC
9765;89237;joinville;SC
9766;89239;joinville;SC
9767;89240;sao francisco do sul;SC
9768;89245;araquari;SC
9769;89248;garuva;SC
9770;89249;itapoa;SC
9771;89251;jaragua do sul;SC
9772;89252;jaragua do sul;SC
9773;89253;jaragua do sul;SC
9774;89254;jaragua do sul;SC
9775;89255;jaragua do sul;SC
9776;89256;jaragua do sul;SC
9777;89257;jaragua do sul;SC
9778;89258;jaragua do sul;SC
9779;89259;jaragua do sul;SC
9780;89260;jaragua do sul;SC
9781;89265;jaragua do sul;SC
9782;89266;jaragua do sul;SC
9783;89270;guaramirim;SC
9784;89275;schroeder;SC
9785;89278;corupa;SC
9786;89280;sao bento do sul;SC
9787;89282;sao bento do sul;SC
9788;89284;sao bento do sul;SC
9789;89285;sao bento do sul;SC
9790;89286;sao bento do sul;SC
9791;89287;sao bento do sul;SC
9792;89288;sao bento do sul;SC
9793;89289;sao bento do sul;SC
9794;89291;sao bento do sul;SC
9795;89294;campo alegre;SC
9796;89295;rio negrinho;SC
9797;89300;mafra;SC
9798;89340;itaiopolis;SC
9799;89370;papanduva;SC
9800;89400;porto uniao;SC
9801;89410;santa cruz do timbo;SC
9802;89430;calmon;SC
9803;89440;irineopolis;SC
9804;89460;canoinhas;SC
9805;89480;major vieira;SC
9806;89490;tres barras;SC
9807;89500;cacador;SC
9808;89503;cacador;SC
9809;89506;cacador;SC
9810;89509;cacador;SC
9811;89510;cacador;SC
9812;89520;curitibanos;SC
9813;89530;frei rogerio;SC
9814;89540;santa cecilia;SC
9815;89558;iomere;SC
9816;89560;videira;SC
9817;89580;fraiburgo;SC
9818;89595;salto veloso;SC
9819;89600;joacaba;SC
9820;89610;herval d'oeste;SC
9821;89618;monte carlo;SC
9822;89620;campos novos;SC
9823;89640;ibicare;SC
9824;89650;treze tilias;SC
9825;89652;ibiam;SC
9826;89663;ouro;SC
9827;89665;capinzal;SC
9828;89667;piratuba;SC
9829;89669;ipira;SC
9830;89670;catanduvas;SC
9831;89675;vargem bonita;SC
9832;89677;jabora;SC
9833;89680;irani;SC
9834;89683;ponte serrada;SC
9835;89690;vargeao;SC
9836;89694;faxinal dos guedes;SC
9837;89700;concordia;SC
9838;89701;concordia;SC
9839;89703;concordia;SC
9840;89705;concordia;SC
9841;89707;concordia;SC
9842;89708;concordia;SC
9843;89709;concordia;SC
9844;89711;concordia;SC
9845;89735;lindoia do sul;SC
9846;89750;peritiba;SC
9847;89760;ita;SC
9848;89770;seara;SC
9849;89780;xavantina;SC
9850;89790;ipumirim;SC
9851;89801;chapeco;SC
9852;89802;chapeco;SC
9853;89803;chapeco;SC
9854;89804;chapeco;SC
9855;89805;chapeco;SC
9856;89809;chapeco;SC
9857;89810;chapeco;SC
9858;89812;chapeco;SC
9859;89815;chapeco;SC
9860;89818;nova itaberaba;SC
9861;89820;xanxere;SC
9862;89824;bom jesus;SC
9863;89825;xaxim;SC
9864;89830;abelardo luz;SC
9865;89838;galvao;SC
9866;89868;saudades;SC
9867;89870;pinhalzinho;SC
9868;89874;maravilha;SC
9869;89880;caxambu do sul;SC
9870;89885;sao carlos;SC
9871;89890;cunha pora;SC
9872;89893;mondai;SC
9873;89895;riqueza;SC
9874;89896;itapiranga;SC
9875;89899;ipora do oeste;SC
9876;89900;sao miguel do oeste;SC
9877;89906;paraiso;SC
9878;89930;sao jose do cedro;SC
9879;89940;guaruja do sul;SC
9880;89950;dionisio cerqueira;SC
9881;89970;anchieta;SC
9882;89980;campo ere;SC
9883;89985;palma sola;SC
9884;89990;sao lourenco do oeste;SC
9885;90010;porto alegre;RS
9886;90013;porto alegre;RS
9887;90018;porto alegre;RS
9888;90020;porto alegre;RS
9889;90030;porto alegre;RS
9890;90035;porto alegre;RS
9891;90038;porto alegre;RS
9892;90040;porto alegre;RS
9893;90050;porto alegre;RS
9894;90090;porto alegre;RS
9895;90110;porto alegre;RS
9896;90130;porto alegre;RS
9897;90150;porto alegre;RS
9898;90160;porto alegre;RS
9899;90200;porto alegre;RS
9900;90220;porto alegre;RS
9901;90230;porto alegre;RS
9902;90240;porto alegre;RS
9903;90245;porto alegre;RS
9904;90250;porto alegre;RS
9905;90251;porto alegre;RS
9906;90410;porto alegre;RS
9907;90420;porto alegre;RS
9908;90430;porto alegre;RS
9909;90440;porto alegre;RS
9910;90450;porto alegre;RS
9911;90460;porto alegre;RS
9912;90470;porto alegre;RS
9913;90480;porto alegre;RS
9914;90510;porto alegre;RS
9915;90520;porto alegre;RS
9916;90540;porto alegre;RS
9917;90550;porto alegre;RS
9918;90560;porto alegre;RS
9919;90570;porto alegre;RS
9920;90610;porto alegre;RS
9921;90620;porto alegre;RS
9922;90630;porto alegre;RS
9923;90640;porto alegre;RS
9924;90650;porto alegre;RS
9925;90670;porto alegre;RS
9926;90680;porto alegre;RS
9927;90690;porto alegre;RS
9928;90810;porto alegre;RS
9929;90820;porto alegre;RS
9930;90830;porto alegre;RS
9931;90840;porto alegre;RS
9932;90850;porto alegre;RS
9933;90870;porto alegre;RS
9934;90880;porto alegre;RS
9935;91010;porto alegre;RS
9936;91030;porto alegre;RS
9937;91040;porto alegre;RS
9938;91050;porto alegre;RS
9939;91110;porto alegre;RS
9940;91120;porto alegre;RS
9941;91130;porto alegre;RS
9942;91150;porto alegre;RS
9943;91160;porto alegre;RS
9944;91170;porto alegre;RS
9945;91180;porto alegre;RS
9946;91210;porto alegre;RS
9947;91215;porto alegre;RS
9948;91220;porto alegre;RS
9949;91225;porto alegre;RS
9950;91230;porto alegre;RS
9951;91240;porto alegre;RS
9952;91250;porto alegre;RS
9953;91260;porto alegre;RS
9954;91280;porto alegre;RS
9955;91310;porto alegre;RS
9956;91330;porto alegre;RS
9957;91340;porto alegre;RS
9958;91349;porto alegre;RS
9959;91350;porto alegre;RS
9960;91360;porto alegre;RS
9961;91370;porto alegre;RS
9962;91380;porto alegre;RS
9963;91410;porto alegre;RS
9964;91420;porto alegre;RS
9965;91430;porto alegre;RS
9966;91450;porto alegre;RS
9967;91510;porto alegre;RS
9968;91520;porto alegre;RS
9969;91530;porto alegre;RS
9970;91540;porto alegre;RS
9971;91550;porto alegre;RS
9972;91570;porto alegre;RS
9973;91710;porto alegre;RS
9974;91712;porto alegre;RS
9975;91720;porto alegre;RS
9976;91740;porto alegre;RS
9977;91750;porto alegre;RS
9978;91751;porto alegre;RS
9979;91755;porto alegre;RS
9980;91760;porto alegre;RS
9981;91770;porto alegre;RS
9982;91780;porto alegre;RS
9983;91781;porto alegre;RS
9984;91785;porto alegre;RS
9985;91787;porto alegre;RS
9986;91790;porto alegre;RS
9987;91796;porto alegre;RS
9988;91900;porto alegre;RS
9989;91910;porto alegre;RS
9990;91920;porto alegre;RS
9991;92010;canoas;RS
9992;92020;canoas;RS
9993;92025;canoas;RS
9994;92032;canoas;RS
9995;92035;canoas;RS
9996;92110;canoas;RS
9997;92120;canoas;RS
9998;92130;canoas;RS
9999;92200;canoas;RS
10000;92310;canoas;RS
10001;92320;canoas;RS
10002;92325;canoas;RS
10003;92330;canoas;RS
10004;92340;canoas;RS
10005;92410;canoas;RS
10006;92412;canoas;RS
10007;92420;canoas;RS
10008;92425;canoas;RS
10009;92440;canoas;RS
10010;92480;nova santa rita;RS
10011;92500;guaiba;RS
10012;92990;eldorado do sul;RS
10013;93010;sao leopoldo;RS
10014;93022;sao leopoldo;RS
10015;93030;sao leopoldo;RS
10016;93042;sao leopoldo;RS
10017;93048;sao leopoldo;RS
10018;93052;sao leopoldo;RS
10019;93054;sao leopoldo;RS
10020;93056;sao leopoldo;RS
10021;93115;sao leopoldo;RS
10022;93125;sao leopoldo;RS
10023;93130;sao leopoldo;RS
10024;93135;sao leopoldo;RS
10025;93145;sao leopoldo;RS
10026;93180;portao;RS
10027;93212;sapucaia do sul;RS
10028;93214;sapucaia do sul;RS
10029;93218;sapucaia do sul;RS
10030;93220;sapucaia do sul;RS
10031;93222;sapucaia do sul;RS
10032;93224;sapucaia do sul;RS
10033;93228;sapucaia do sul;RS
10034;93260;esteio;RS
10035;93265;esteio;RS
10036;93270;esteio;RS
10037;93280;esteio;RS
10038;93315;novo hamburgo;RS
10039;93320;novo hamburgo;RS
10040;93332;novo hamburgo;RS
10041;93334;novo hamburgo;RS
10042;93336;novo hamburgo;RS
10043;93346;novo hamburgo;RS
10044;93347;novo hamburgo;RS
10045;93351;novo hamburgo;RS
10046;93410;novo hamburgo;RS
10047;93415;novo hamburgo;RS
10048;93425;novo hamburgo;RS
10049;93490;novo hamburgo;RS
10050;93510;novo hamburgo;RS
10051;93520;novo hamburgo;RS
10052;93525;novo hamburgo;RS
10053;93534;novo hamburgo;RS
10054;93540;novo hamburgo;RS
10055;93542;novo hamburgo;RS
10056;93544;novo hamburgo;RS
10057;93546;novo hamburgo;RS
10058;93548;novo hamburgo;RS
10059;93600;estancia velha;RS
10060;93614;estancia velha;RS
10061;93615;estancia velha;RS
10062;93700;campo bom;RS
10063;93800;sapiranga;RS
10064;93806;sapiranga;RS
10065;93807;sapiranga;RS
10066;93819;sapiranga;RS
10067;93821;sapiranga;RS
10068;93880;ararica;RS
10069;93890;nova hartz;RS
10070;93900;ivoti;RS
10071;93950;dois irmaos;RS
10072;93990;morro reuter;RS
10073;93995;santa maria do herval;RS
10074;94010;gravatai;RS
10075;94015;gravatai;RS
10076;94030;gravatai;RS
10077;94035;gravatai;RS
10078;94040;gravatai;RS
10079;94055;gravatai;RS
10080;94065;gravatai;RS
10081;94070;gravatai;RS
10082;94075;gravatai;RS
10083;94080;gravatai;RS
10084;94085;gravatai;RS
10085;94100;gravatai;RS
10086;94150;gravatai;RS
10087;94155;gravatai;RS
10088;94170;gravatai;RS
10089;94175;gravatai;RS
10090;94180;gravatai;RS
10091;94185;gravatai;RS
10092;94190;gravatai;RS
10093;94195;gravatai;RS
10094;94198;gravatai;RS
10095;94410;viamao;RS
10096;94420;viamao;RS
10097;94425;viamao;RS
10098;94430;viamao;RS
10099;94435;viamao;RS
10100;94450;viamao;RS
10101;94455;viamao;RS
10102;94463;viamao;RS
10103;94475;viamao;RS
10104;94480;viamao;RS
10105;94490;viamao;RS
10106;94510;viamao;RS
10107;94760;aguas claras;RS
10108;94770;capao da porteira;RS
10109;94818;alvorada;RS
10110;94820;alvorada;RS
10111;94828;alvorada;RS
10112;94836;alvorada;RS
10113;94852;alvorada;RS
10114;94859;alvorada;RS
10115;94910;cachoeirinha;RS
10116;94920;cachoeirinha;RS
10117;94930;cachoeirinha;RS
10118;94931;cachoeirinha;RS
10119;94935;cachoeirinha;RS
10120;94940;cachoeirinha;RS
10121;94945;cachoeirinha;RS
10122;94950;cachoeirinha;RS
10123;94960;cachoeirinha;RS
10124;94965;cachoeirinha;RS
10125;94967;cachoeirinha;RS
10126;95010;caxias do sul;RS
10127;95012;caxias do sul;RS
10128;95020;caxias do sul;RS
10129;95032;caxias do sul;RS
10130;95034;caxias do sul;RS
10131;95041;caxias do sul;RS
10132;95042;caxias do sul;RS
10133;95043;caxias do sul;RS
10134;95044;caxias do sul;RS
10135;95047;caxias do sul;RS
10136;95050;caxias do sul;RS
10137;95052;caxias do sul;RS
10138;95054;caxias do sul;RS
10139;95055;caxias do sul;RS
10140;95057;caxias do sul;RS
10141;95058;caxias do sul;RS
10142;95059;caxias do sul;RS
10143;95070;caxias do sul;RS
10144;95072;caxias do sul;RS
10145;95076;caxias do sul;RS
10146;95080;caxias do sul;RS
10147;95082;caxias do sul;RS
10148;95084;caxias do sul;RS
10149;95086;caxias do sul;RS
10150;95090;caxias do sul;RS
10151;95095;caxias do sul;RS
10152;95097;caxias do sul;RS
10153;95099;caxias do sul;RS
10154;95110;caxias do sul;RS
10155;95112;caxias do sul;RS
10156;95115;caxias do sul;RS
10157;95150;nova petropolis;RS
10158;95170;farroupilha;RS
10159;95171;farroupilha;RS
10160;95172;farroupilha;RS
10161;95175;picada cafe;RS
10162;95180;farroupilha;RS
10163;95181;farroupilha;RS
10164;95185;carlos barbosa;RS
10165;95190;sao marcos;RS
10166;95200;vacaria;RS
10167;95250;antonio prado;RS
10168;95255;campestre da serra;RS
10169;95260;nova roma do sul;RS
10170;95270;flores da cunha;RS
10171;95300;lagoa vermelha;RS
10172;95320;nova prata;RS
10173;95330;veranopolis;RS
10174;95345;protasio alves;RS
10175;95355;guabiju;RS
10176;95360;parai;RS
10177;95400;sao francisco de paula;RS
10178;95480;cambara do sul;RS
10179;95500;santo antonio da patrulha;RS
10180;95520;osorio;RS
10181;95535;terra de areia;RS
10182;95540;palmares do sul;RS
10183;95552;capivari do sul;RS
10184;95555;capao da canoa;RS
10185;95560;torres;RS
10186;95580;tres cachoeiras;RS
10187;95585;arroio do sal;RS
10188;95588;xangri-la;RS
10189;95589;rainha do mar;RS
10190;95590;tramandai;RS
10191;95595;cidreira;RS
10192;95599;balneario pinhal;RS
10193;95600;taquara;RS
10194;95603;taquara;RS
10195;95605;taquara;RS
10196;95611;taquara;RS
10197;95612;taquara;RS
10198;95625;imbe;RS
10199;95630;parobe;RS
10200;95650;igrejinha;RS
10201;95670;gramado;RS
10202;95680;canela;RS
10203;95690;rolante;RS
10204;95700;bento goncalves;RS
10205;95703;bento goncalves;RS
10206;95705;bento goncalves;RS
10207;95706;bento goncalves;RS
10208;95717;pinto bandeira;RS
10209;95718;monte belo do sul;RS
10210;95720;garibaldi;RS
10211;95730;barao;RS
10212;95735;roca sales;RS
10213;95760;sao sebastiao do cai;RS
10214;95765;bom principio;RS
10215;95770;feliz;RS
10216;95775;tupandi;RS
10217;95778;vale real;RS
10218;95780;montenegro;RS
10219;95783;pareci novo;RS
10220;95795;sao vendelino;RS
10221;95800;venancio aires;RS
10222;95840;triunfo;RS
10223;95860;taquari;RS
10224;95880;estrela;RS
10225;95885;imigrante;RS
10226;95890;teutonia;RS
10227;95895;colinas;RS
10228;95900;lajeado;RS
10229;95902;lajeado;RS
10230;95905;lajeado;RS
10231;95912;lajeado;RS
10232;95920;boqueirao do leao;RS
10233;95930;cruzeiro do sul;RS
10234;95935;capitao;RS
10235;95940;arroio do meio;RS
10236;95955;coqueiro baixo;RS
10237;95960;encantado;RS
10238;95975;putinga;RS
10239;95980;anta gorda;RS
10240;95990;ilopolis;RS
10241;96010;pelotas;RS
10242;96015;pelotas;RS
10243;96020;pelotas;RS
10244;96025;pelotas;RS
10245;96030;pelotas;RS
10246;96040;pelotas;RS
10247;96045;pelotas;RS
10248;96060;pelotas;RS
10249;96065;pelotas;RS
10250;96070;pelotas;RS
10251;96075;pelotas;RS
10252;96080;pelotas;RS
10253;96083;pelotas;RS
10254;96085;pelotas;RS
10255;96090;pelotas;RS
10256;96095;pelotas;RS
10257;96160;capao do leao;RS
10258;96170;sao lourenco do sul;RS
10259;96180;camaqua;RS
10260;96190;dom feliciano;RS
10261;96195;cristal;RS
10262;96200;rio grande;RS
10263;96201;rio grande;RS
10264;96202;rio grande;RS
10265;96203;rio grande;RS
10266;96205;rio grande;RS
10267;96207;rio grande;RS
10268;96208;rio grande;RS
10269;96209;rio grande;RS
10270;96210;rio grande;RS
10271;96211;rio grande;RS
10272;96214;rio grande;RS
10273;96215;rio grande;RS
10274;96216;rio grande;RS
10275;96217;rio grande;RS
10276;96222;rio grande;RS
10277;96225;sao jose do norte;RS
10278;96230;santa vitoria do palmar;RS
10279;96270;mostardas;RS
10280;96300;jaguarao;RS
10281;96310;herval;RS
10282;96400;bage;RS
10283;96402;bage;RS
10284;96405;bage;RS
10285;96407;bage;RS
10286;96408;bage;RS
10287;96412;bage;RS
10288;96413;bage;RS
10289;96418;bage;RS
10290;96420;bage;RS
10291;96425;bage;RS
10292;96450;dom pedrito;RS
10293;96470;pinheiro machado;RS
10294;96495;candiota;RS
10295;96501;cachoeira do sul;RS
10296;96503;cachoeira do sul;RS
10297;96506;cachoeira do sul;RS
10298;96508;cachoeira do sul;RS
10299;96545;novo cabrais;RS
10300;96570;cacapava do sul;RS
10301;96590;santana da boa vista;RS
10302;96600;cangucu;RS
10303;96610;encruzilhada do sul;RS
10304;96640;rio pardo;RS
10305;96690;pantano grande;RS
10306;96700;sao jeronimo;RS
10307;96740;arroio dos ratos;RS
10308;96745;charqueadas;RS
10309;96750;butia;RS
10310;96790;barra do ribeiro;RS
10311;96810;santa cruz do sul;RS
10312;96815;santa cruz do sul;RS
10313;96820;santa cruz do sul;RS
10314;96825;santa cruz do sul;RS
10315;96830;santa cruz do sul;RS
10316;96832;santa cruz do sul;RS
10317;96835;santa cruz do sul;RS
10318;96840;santa cruz do sul;RS
10319;96859;monte alverne;RS
10320;96875;gramado xavier;RS
10321;96878;vale do sol;RS
10322;96890;sinimbu;RS
10323;96900;sobradinho;RS
10324;96910;segredo;RS
10325;96930;candelaria;RS
10326;97010;santa maria;RS
10327;97015;santa maria;RS
10328;97020;santa maria;RS
10329;97030;santa maria;RS
10330;97032;santa maria;RS
10331;97035;santa maria;RS
10332;97037;santa maria;RS
10333;97040;santa maria;RS
10334;97043;santa maria;RS
10335;97045;santa maria;RS
10336;97050;santa maria;RS
10337;97060;santa maria;RS
10338;97065;santa maria;RS
10339;97070;santa maria;RS
10340;97095;santa maria;RS
10341;97105;santa maria;RS
10342;97110;santa maria;RS
10343;97195;silveira martins;RS
10344;97200;restinga seca;RS
10345;97250;nova palma;RS
10346;97280;dona francisca;RS
10347;97300;sao gabriel;RS
10348;97340;sao sepe;RS
10349;97390;lavras do sul;RS
10350;97400;sao pedro do sul;RS
10351;97418;toropi;RS
10352;97450;cacequi;RS
10353;97501;uruguaiana;RS
10354;97502;uruguaiana;RS
10355;97503;uruguaiana;RS
10356;97509;uruguaiana;RS
10357;97513;uruguaiana;RS
10358;97541;alegrete;RS
10359;97542;alegrete;RS
10360;97543;alegrete;RS
10361;97544;alegrete;RS
10362;97546;alegrete;RS
10363;97547;alegrete;RS
10364;97560;quarai;RS
10365;97573;santana do livramento;RS
10366;97574;santana do livramento;RS
10367;97575;santana do livramento;RS
10368;97576;santana do livramento;RS
10369;97590;rosario do sul;RS
10370;97610;sao francisco de assis;RS
10371;97640;manoel viana;RS
10372;97650;itaqui;RS
10373;97670;sao borja;RS
10374;97690;garruchos;RS
